AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified
503583;https://marinespecies.org/aphia.php?p=taxdetails&id=503583;Cystoseira masoudii;Nizamuddin, 1995;accepted;NA;220;Species;503583;Cystoseira masoudii;Nizamuddin, 1995;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira masoudii Nizamuddin, 1995. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=503583 on 2024-10-23;urn:lsid:marinespecies.org:taxname:503583;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
659499;https://marinespecies.org/aphia.php?p=taxdetails&id=659499;Cystoseira melanothrix;(Kützing) Piccone, 1884;accepted;NA;220;Species;659499;Cystoseira melanothrix;(Kützing) Piccone, 1884;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira melanothrix (Kützing) Piccone, 1884. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=659499 on 2024-10-23;urn:lsid:marinespecies.org:taxname:659499;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
643716;https://marinespecies.org/aphia.php?p=taxdetails&id=643716;Cystoseira microcarpa;Kützing;accepted;NA;220;Species;643716;Cystoseira microcarpa;Kützing;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira microcarpa Kützing. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=643716 on 2024-10-23;urn:lsid:marinespecies.org:taxname:643716;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
644395;https://marinespecies.org/aphia.php?p=taxdetails&id=644395;Cystoseira mucronata;(Turner) Gaillon;accepted;NA;220;Species;644395;Cystoseira mucronata;(Turner) Gaillon;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira mucronata (Turner) Gaillon. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=644395 on 2024-10-23;urn:lsid:marinespecies.org:taxname:644395;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
644957;https://marinespecies.org/aphia.php?p=taxdetails&id=644957;Cystoseira nigra;Bory de Saint-Vincent;accepted;NA;220;Species;644957;Cystoseira nigra;Bory de Saint-Vincent;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira nigra Bory de Saint-Vincent. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=644957 on 2024-10-23;urn:lsid:marinespecies.org:taxname:644957;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
620816;https://marinespecies.org/aphia.php?p=taxdetails&id=620816;Cystoseira occidentalis;Gardner, 1923;accepted;NA;220;Species;620816;Cystoseira occidentalis;Gardner, 1923;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira occidentalis Gardner, 1923&nbsp,&#8224,. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=620816 on 2024-10-23;urn:lsid:marinespecies.org:taxname:620816;1;NA;NA;NA;1;exact;2015-06-26T12:00:51Z
645763;https://marinespecies.org/aphia.php?p=taxdetails&id=645763;Cystoseira oligacantha;(Kützing) Harvey;accepted;NA;220;Species;645763;Cystoseira oligacantha;(Kützing) Harvey;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira oligacantha (Kützing) Harvey. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=645763 on 2024-10-23;urn:lsid:marinespecies.org:taxname:645763;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
645764;https://marinespecies.org/aphia.php?p=taxdetails&id=645764;Cystoseira oligacantha;Kützing;accepted;NA;220;Species;645764;Cystoseira oligacantha;Kützing;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira oligacantha Kützing. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=645764 on 2024-10-23;urn:lsid:marinespecies.org:taxname:645764;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
646016;https://marinespecies.org/aphia.php?p=taxdetails&id=646016;Cystoseira ornithocephala;Sprengel;accepted;NA;220;Species;646016;Cystoseira ornithocephala;Sprengel;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira ornithocephala Sprengel. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=646016 on 2024-10-23;urn:lsid:marinespecies.org:taxname:646016;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
646411;https://marinespecies.org/aphia.php?p=taxdetails&id=646411;Cystoseira paniculata;(Turner) C.Agardh;accepted;NA;220;Species;646411;Cystoseira paniculata;(Turner) C.Agardh;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira paniculata (Turner) C.Agardh. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=646411 on 2024-10-23;urn:lsid:marinespecies.org:taxname:646411;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
145527;https://marinespecies.org/aphia.php?p=taxdetails&id=145527;Cystoseira pelagosae;Ercegovic, 1952;accepted;NA;220;Species;145527;Cystoseira pelagosae;Ercegovic, 1952;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira pelagosae Ercegovic, 1952. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=145527 on 2024-10-23;urn:lsid:marinespecies.org:taxname:145527;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
647381;https://marinespecies.org/aphia.php?p=taxdetails&id=647381;Cystoseira pinnata;Kützing;accepted;NA;220;Species;647381;Cystoseira pinnata;Kützing;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira pinnata Kützing. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=647381 on 2024-10-23;urn:lsid:marinespecies.org:taxname:647381;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
145529;https://marinespecies.org/aphia.php?p=taxdetails&id=145529;Cystoseira platyclada;Sauvageau, 1912;accepted;NA;220;Species;145529;Cystoseira platyclada;Sauvageau, 1912;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira platyclada Sauvageau, 1912. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=145529 on 2024-10-23;urn:lsid:marinespecies.org:taxname:145529;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
647541;https://marinespecies.org/aphia.php?p=taxdetails&id=647541;Cystoseira platylobium;(Mertens) C.Agardh;accepted;NA;220;Species;647541;Cystoseira platylobium;(Mertens) C.Agardh;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira platylobium (Mertens) C.Agardh. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=647541 on 2024-10-23;urn:lsid:marinespecies.org:taxname:647541;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
1733341;https://marinespecies.org/aphia.php?p=taxdetails&id=1733341;Cystoseira pustulata;(Ercegovic) Neiva & Serrão, 2022;accepted;NA;220;Species;1733341;Cystoseira pustulata;(Ercegovic) Neiva & Serrão, 2022;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira pustulata (Ercegovic) Neiva & Serrão, 2022. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1733341 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1733341;1;NA;NA;NA;NA;exact;2024-02-01T07:25:33Z
503370;https://marinespecies.org/aphia.php?p=taxdetails&id=503370;Cystoseira pycnoclada;Schiffner ex Gerloff & Nizamuddin, 1976;accepted;NA;220;Species;503370;Cystoseira pycnoclada;Schiffner ex Gerloff & Nizamuddin, 1976;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira pycnoclada Schiffner ex Gerloff & Nizamuddin, 1976. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=503370 on 2024-10-23;urn:lsid:marinespecies.org:taxname:503370;1;NA;NA;NA;NA;exact;2019-08-30T07:09:22Z
145531;https://marinespecies.org/aphia.php?p=taxdetails&id=145531;Cystoseira schiffneri;Hamel, 1939;accepted;NA;220;Species;145531;Cystoseira schiffneri;Hamel, 1939;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira schiffneri Hamel, 1939. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=145531 on 2024-10-23;urn:lsid:marinespecies.org:taxname:145531;1;NA;NA;NA;NA;exact;2019-08-29T07:41:36Z
548040;https://marinespecies.org/aphia.php?p=taxdetails&id=548040;Cystoseira selaginoides;Naccari, 1828;accepted;NA;220;Species;548040;Cystoseira selaginoides;Naccari, 1828;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira selaginoides Naccari, 1828. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=548040 on 2024-10-23;urn:lsid:marinespecies.org:taxname:548040;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
503511;https://marinespecies.org/aphia.php?p=taxdetails&id=503511;Cystoseira senegalensis;P.J.L.Dangeard, 1938;accepted;NA;220;Species;503511;Cystoseira senegalensis;P.J.L.Dangeard, 1938;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira senegalensis P.J.L.Dangeard, 1938. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=503511 on 2024-10-23;urn:lsid:marinespecies.org:taxname:503511;1;NA;NA;NA;NA;exact;2024-02-22T14:11:16Z
651179;https://marinespecies.org/aphia.php?p=taxdetails&id=651179;Cystoseira sieberi;(Bory) Endlicher;accepted;NA;220;Species;651179;Cystoseira sieberi;(Bory) Endlicher;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira sieberi (Bory) Endlicher. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=651179 on 2024-10-23;urn:lsid:marinespecies.org:taxname:651179;1;NA;NA;NA;NA;exact;2022-03-16T08:26:11Z
377046;https://marinespecies.org/aphia.php?p=taxdetails&id=377046;Cystoseira sonderi;(Kützing) Piccone, 1886;accepted;NA;220;Species;377046;Cystoseira sonderi;(Kützing) Piccone, 1886;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira sonderi (Kützing) Piccone, 1886. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=377046 on 2024-10-23;urn:lsid:marinespecies.org:taxname:377046;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
651808;https://marinespecies.org/aphia.php?p=taxdetails&id=651808;Cystoseira spicigera;C.Agardh, 1820;accepted;NA;220;Species;651808;Cystoseira spicigera;C.Agardh, 1820;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira spicigera C.Agardh, 1820. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=651808 on 2024-10-23;urn:lsid:marinespecies.org:taxname:651808;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
503735;https://marinespecies.org/aphia.php?p=taxdetails&id=503735;Cystoseira thysigera;Postels & Ruprecht, 1840;accepted;NA;220;Species;503735;Cystoseira thysigera;Postels & Ruprecht, 1840;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira thysigera Postels & Ruprecht, 1840. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=503735 on 2024-10-23;urn:lsid:marinespecies.org:taxname:503735;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
653809;https://marinespecies.org/aphia.php?p=taxdetails&id=653809;Cystoseira tingitana;Sauvageau;accepted;NA;220;Species;653809;Cystoseira tingitana;Sauvageau;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira tingitana Sauvageau. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=653809 on 2024-10-23;urn:lsid:marinespecies.org:taxname:653809;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
653855;https://marinespecies.org/aphia.php?p=taxdetails&id=653855;Cystoseira tophosa;Filarszky;accepted;NA;220;Species;653855;Cystoseira tophosa;Filarszky;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira tophosa Filarszky. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=653855 on 2024-10-23;urn:lsid:marinespecies.org:taxname:653855;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
654437;https://marinespecies.org/aphia.php?p=taxdetails&id=654437;Cystoseira tuberculata;C.Agardh;accepted;NA;220;Species;654437;Cystoseira tuberculata;C.Agardh;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira tuberculata C.Agardh. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=654437 on 2024-10-23;urn:lsid:marinespecies.org:taxname:654437;1;NA;NA;NA;NA;exact;2015-06-26T12:14:04Z
495048;https://marinespecies.org/aphia.php?p=taxdetails&id=495048;Cystoseira wildpretii;Nizamuddin, 1995;accepted;NA;220;Species;495048;Cystoseira wildpretii;Nizamuddin, 1995;144126;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Cystoseira wildpretii Nizamuddin, 1995. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=495048 on 2024-10-23;urn:lsid:marinespecies.org:taxname:495048;1;NA;NA;NA;NA;exact;2015-06-26T12:00:51Z
1568383;https://marinespecies.org/aphia.php?p=taxdetails&id=1568383;Ericaria amentacea;(C.Agardh) Molinari & Guiry, 2020;accepted;NA;220;Species;1568383;Ericaria amentacea;(C.Agardh) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria amentacea (C.Agardh) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568383 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568383;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1733344;https://marinespecies.org/aphia.php?p=taxdetails&id=1733344;Ericaria balearica;(Sauvageau) Neiva, Ballesteros & Serrão, 2022;accepted;NA;220;Species;1733344;Ericaria balearica;(Sauvageau) Neiva, Ballesteros & Serrão, 2022;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ericaria balearica (Sauvageau) Neiva, Ballesteros & Serrão, 2022. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1733344 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1733344;1;NA;NA;NA;NA;exact;2024-02-01T07:25:33Z
1568384;https://marinespecies.org/aphia.php?p=taxdetails&id=1568384;Ericaria barbatula;(Kützing) Molinari & Guiry, 2020;accepted;NA;220;Species;1568384;Ericaria barbatula;(Kützing) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria barbatula (Kützing) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568384 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568384;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1568385;https://marinespecies.org/aphia.php?p=taxdetails&id=1568385;Ericaria brachycarpa;(J.Agardh) Molinari & Guiry, 2020;accepted;NA;220;Species;1568385;Ericaria brachycarpa;(J.Agardh) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria brachycarpa (J.Agardh) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568385 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568385;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1733343;https://marinespecies.org/aphia.php?p=taxdetails&id=1733343;Ericaria corniculata;(Turner) Neiva & Serrão, 2022;accepted;NA;220;Species;1733343;Ericaria corniculata;(Turner) Neiva & Serrão, 2022;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ericaria corniculata (Turner) Neiva & Serrão, 2022. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1733343 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1733343;1;NA;NA;NA;NA;exact;2024-02-01T07:25:33Z
1568387;https://marinespecies.org/aphia.php?p=taxdetails&id=1568387;Ericaria crinita;(Duby) Molinari & Guiry, 2020;accepted;NA;220;Species;1568387;Ericaria crinita;(Duby) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria crinita (Duby) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568387 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568387;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1733342;https://marinespecies.org/aphia.php?p=taxdetails&id=1733342;Ericaria dubia;(Valiante) Neiva & Serrão, 2022;accepted;NA;220;Species;1733342;Ericaria dubia;(Valiante) Neiva & Serrão, 2022;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ericaria dubia (Valiante) Neiva & Serrão, 2022. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1733342 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1733342;1;NA;NA;NA;NA;exact;2024-02-01T07:25:33Z
1568388;https://marinespecies.org/aphia.php?p=taxdetails&id=1568388;Ericaria funkii;(Schiffner ex Gerloff & Nizamuddin) Molinari & Guiry, 2020;accepted;NA;220;Species;1568388;Ericaria funkii;(Schiffner ex Gerloff & Nizamuddin) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria funkii (Schiffner ex Gerloff & Nizamuddin) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568388 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568388;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1568389;https://marinespecies.org/aphia.php?p=taxdetails&id=1568389;Ericaria giacconei;D.Serio & G.Furnari, 2021;accepted;NA;220;Species;1568389;Ericaria giacconei;D.Serio & G.Furnari, 2021;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria giacconei D.Serio & G.Furnari, 2021. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568389 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568389;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1568390;https://marinespecies.org/aphia.php?p=taxdetails&id=1568390;Ericaria mediterranea;(Sauvageau) Molinari & Guiry, 2020;accepted;NA;220;Species;1568390;Ericaria mediterranea;(Sauvageau) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria mediterranea (Sauvageau) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568390 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568390;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1733354;https://marinespecies.org/aphia.php?p=taxdetails&id=1733354;Ericaria sedoides;Neiva & Serrão, 2022;accepted;NA;220;Species;1733354;Ericaria sedoides;Neiva & Serrão, 2022;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ericaria sedoides Neiva & Serrão, 2022. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1733354 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1733354;1;NA;NA;NA;NA;exact;2024-02-01T07:25:33Z
1568393;https://marinespecies.org/aphia.php?p=taxdetails&id=1568393;Ericaria selaginoides;(Linnaeus) Molinari & Guiry, 2020;accepted;NA;220;Species;1568393;Ericaria selaginoides;(Linnaeus) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ericaria selaginoides (Linnaeus) Molinari & Guiry, 2020. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568393 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568393;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
1568396;https://marinespecies.org/aphia.php?p=taxdetails&id=1568396;Ericaria zosteroides;(C.Agardh) Molinari & Guiry, 2020;accepted;NA;220;Species;1568396;Ericaria zosteroides;(C.Agardh) Molinari & Guiry, 2020;1535414;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;WoRMS (2024). Ericaria zosteroides (C.Agardh) Molinari & Guiry, 2020. Accessed at: https://marinespecies.org/aphia.php?p=taxdetails&id=1568396 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1568396;1;0;0;0;NA;exact;2022-03-16T08:26:11Z
