"","X","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt","MSTD.LS.QN","NISfnd","orgF","yer","orgFnd","orgFnd2","ssnno","yer_ssn","yer_ssn2","lok_pos_lat","lok_pos_lon","MST.nummer","Dato_inds"
"8040","8040","qpcr1030","qpcr1030.13",92200001,"1200",57.6078333333333,9.90025555555555,"plt02","Paralithodes camtschaticus","Sep","MST1018STEX33-13","MST1018STEX33_13","Unknown","Paralithodes","camtschaticus","2023","fall","MST1018_2023-09-06","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST1018_2023-09-06_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.6078333333333,9.90025555555555,"MST1018_2023-09-06","2023-09-06"
"8041","8041","qpcr1030","qpcr1030.14",93500119,"1000",56.6171166666667,10.5194277777778,"plt02","Paralithodes camtschaticus","May","MST2023041STEX33-15","MST2023041STEX33_15","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023041_2023-05-12","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023041_2023-05-12_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.6171166666667,10.5194277777778,"MST2023041_2023-05-12","2023-05-12"
"8042","8042","qpcr1030","qpcr1030.15",94400007,"1100",56.15455,10.3169027777778,"plt02","Paralithodes camtschaticus","May","MST2023065STEX33-18","MST2023065STEX33_18","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023065_2023-05-10","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023065_2023-05-10_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.15455,10.3169027777778,"MST2023065_2023-05-10","2023-05-10"
"8043","8043","qpcr1030","qpcr1030.16",93010001,"1200",57.1343333333333,11.1594444444444,"plt02","Paralithodes camtschaticus","Apr","MST443STEX33-20","MST0443STEX33_20","Unknown","Paralithodes","camtschaticus","2023","spri","MST0443_2023-04-21","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST0443_2023-04-21_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",57.1343333333333,11.1594444444444,"MST0443_2023-04-21","2023-04-21"
"8044","8044","qpcr1030","qpcr1030.17",95600002,"1500",56.4183333333333,10.1673055555556,"plt02","Paralithodes camtschaticus","Aug","MST2023033STEX33-21","MST2023033STEX33_21","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023033_2023-08-11","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023033_2023-08-11_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4183333333333,10.1673055555556,"MST2023033_2023-08-11","2023-08-11"
"8045","8045","qpcr1030","qpcr1030.18",96420199,"1500",54.9384333333333,11.0365833333333,"plt02","Paralithodes camtschaticus","Oct","MST2023050STEX34-01","MST2023050STEX34_01","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023050_2023-10-03","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023050_2023-10-03_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",54.9384333333333,11.0365833333333,"MST2023050_2023-10-03","2023-10-03"
"8046","8046","qpcr1030","qpcr1030.19",91320001,"500",56.0778333333333,8.21666666666667,"plt02","Paralithodes camtschaticus","Oct","MST2023084STEX34-03","MST2023084STEX34_03","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023084_2023-10-09","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023084_2023-10-09_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.0778333333333,8.21666666666667,"MST2023084_2023-10-09","2023-10-09"
"8048","8048","qpcr1030","qpcr1030.20",93420310,"1540",56.4440166666667,10.9524638888889,"plt02","Paralithodes camtschaticus","Aug","MST2023096STEX34-05","MST2023096STEX34_05","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023096_2023-08-18","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023096_2023-08-18_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4440166666667,10.9524638888889,"MST2023096_2023-08-18","2023-08-18"
"8049","8049","qpcr1030","qpcr1030.21",99210007,"1500",54.7525333333333,12.0506027777778,"plt02","Paralithodes camtschaticus","Oct","MST2023081STEX34-07","MST2023081STEX34_07","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023081_2023-10-02","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023081_2023-10-02_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",54.7525333333333,12.0506027777778,"MST2023081_2023-10-02","2023-10-02"
"8050","8050","qpcr1030","qpcr1030.22",99150002,"1500",55.0153333333333,14.9,"plt02","Paralithodes camtschaticus","Jun","MST2023097STEX34-09","MST2023097STEX34_09","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023097_2023-06-05","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023097_2023-06-05_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.0153333333333,14.9,"MST2023097_2023-06-05","2023-06-05"
"8051","8051","qpcr1030","qpcr1030.23",97230017,"1500",55.9374,12.5166666666667,"plt02","Paralithodes camtschaticus","Jun","MST2023102STEX34-11","MST2023102STEX34_11","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023102_2023-06-29","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023102_2023-06-29_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.9374,12.5166666666667,"MST2023102_2023-06-29","2023-06-29"
"8052","8052","qpcr1030","qpcr1030.24",93220011,"1500",55.713,12.0666666666667,"plt02","Paralithodes camtschaticus","Oct","MST2023082STEX34-14","MST2023082STEX34_14","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023082_2023-10-04","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023082_2023-10-04_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.713,12.0666666666667,"MST2023082_2023-10-04","2023-10-04"
"8053","8053","qpcr1030","qpcr1030.25",96220363,"1300",55,11,"plt02","Paralithodes camtschaticus","Jun","MST2023099STEX34-15","MST2023099STEX34_15","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023099_2023-06-22","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023099_2023-06-22_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55,11,"MST2023099_2023-06-22","2023-06-22"
"8054","8054","qpcr1030","qpcr1030.26",91500007,"900",55.3375,8.35001111111111,"plt02","Paralithodes camtschaticus","Aug","MST2023111STEX32-05","MST2023111STEX32_05","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023111_2023-08-12","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023111_2023-08-12_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.3375,8.35001111111111,"MST2023111_2023-08-12","2023-08-12"
"8055","8055","qpcr1030","qpcr1030.27",95600002,"1500",56.435,10.1668055555556,"plt02","Paralithodes camtschaticus","May","MST2023020STEX33-23","MST2023020STEX33_23","Unknown","Paralithodes","camtschaticus","2023","spri","MST2023020_2023-05-04","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023020_2023-05-04_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.435,10.1668055555556,"MST2023020_2023-05-04","2023-05-04"
"8067","8067","qpcr1030","qpcr1030.9",94230001,"1750",55.4791666666667,10.5167083333333,"plt02","Paralithodes camtschaticus","Sep","MST2023117STEX33-04","MST2023117STEX33_04","Unknown","Paralithodes","camtschaticus","2023","fall","MST2023117_2023-09-11","0","3","0","0","'3/0/0/0'","Paralithodes camtschaticus.qpcr1030..","MST2023117_2023-09-11_Paralithodes camtschaticus_qpcr1030","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.4791666666667,10.5167083333333,"MST2023117_2023-09-11","2023-09-11"
"8069","8069","qpcr1031","qpcr1031.10",99000052,"1500",55.025,13.3106388888889,"plt01","Cyprinus carpio","May","MST2023051STEX31-04","MST2023051STEX31_04","Unknown","Cyprinus","carpio","2023","spri","MST2023051_2023-05-15","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023051_2023-05-15_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.025,13.3106388888889,"MST2023051_2023-05-15","2023-05-15"
"8070","8070","qpcr1031","qpcr1031.11",93740007,"1500",56.132217,11.157867,"plt01","Cyprinus carpio","May","MST2023034STEX31-05","MST2023034STEX31_05","Unknown","Cyprinus","carpio","2023","spri","MST2023034_2023-05-02","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023034_2023-05-02_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2023034_2023-05-02","2023-05-02"
"8071","8071","qpcr1031","qpcr1031.12",94400007,"1650",56.1547333333333,10.3170055555556,"plt01","Cyprinus carpio","Aug","MST2023061STEX31-06","MST2023061STEX31_06","Unknown","Cyprinus","carpio","2023","fall","MST2023061_2023-08-11","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023061_2023-08-11_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.1547333333333,10.3170055555556,"MST2023061_2023-08-11","2023-08-11"
"8072","8072","qpcr1031","qpcr1031.13",97200002,"1500",55.9659166666667,12.7360472222222,"plt01","Cyprinus carpio","Aug","MST2023076STEX31-07","MST2023076STEX31_07","Unknown","Cyprinus","carpio","2023","fall","MST2023076_2023-08-03","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023076_2023-08-03_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.9659166666667,12.7360472222222,"MST2023076_2023-08-03","2023-08-03"
"8073","8073","qpcr1031","qpcr1031.14",93000001,"1500",57.565,11.1626944444444,"plt01","Cyprinus carpio","May","MST2022103STEX31-09","MST2022103STEX31_09","Unknown","Cyprinus","carpio","2023","spri","MST2022103_2023-05-03","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022103_2023-05-03_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",57.565,11.1626944444444,"MST2022103_2023-05-03","2023-05-03"
"8074","8074","qpcr1031","qpcr1031.15",93610032,"1750",56.132217,11.157867,"plt01","Cyprinus carpio","May","MST2023064STEX31-12","MST2023064STEX31_12","Unknown","Cyprinus","carpio","2023","spri","MST2023064_2023-05-09","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023064_2023-05-09_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2023064_2023-05-09","2023-05-09"
"8075","8075","qpcr1031","qpcr1031.16",94300001,"1400",55.6743833333333,10.0845083333333,"plt01","Cyprinus carpio","May","MST2023009STEX31-15","MST2023009STEX31_15","Unknown","Cyprinus","carpio","2023","spri","MST2023009_2023-05-10","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023009_2023-05-10_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.6743833333333,10.0845083333333,"MST2023009_2023-05-10","2023-05-10"
"8076","8076","qpcr1031","qpcr1031.17",97200002,"1400",55.8666666666667,12.75,"plt01","Cyprinus carpio","May","MST2022089STEX31-17","MST2022089STEX31_17","Unknown","Cyprinus","carpio","2023","spri","MST2022089_2023-05-01","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022089_2023-05-01_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.8666666666667,12.75,"MST2022089_2023-05-01","2023-05-01"
"8077","8077","qpcr1031","qpcr1031.18",91320001,"500",56.0778333333333,8.21666666666667,"plt01","Cyprinus carpio","May","MST2023086STEX31-19","MST2023086STEX31_19","Unknown","Cyprinus","carpio","2023","spri","MST2023086_2023-05-23","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023086_2023-05-23_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.0778333333333,8.21666666666667,"MST2023086_2023-05-23","2023-05-23"
"8078","8078","qpcr1031","qpcr1031.19",91500007,"1200",55.3375,8.35001111111111,"plt01","Cyprinus carpio","Jun","MST2022077STEX31-22","MST2022077STEX31_22","Unknown","Cyprinus","carpio","2023","spri","MST2022077_2023-06-12","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022077_2023-06-12_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.3375,8.35001111111111,"MST2022077_2023-06-12","2023-06-12"
"8080","8080","qpcr1031","qpcr1031.20",93740007,"1700",57.0466666666667,9.08136111111111,"plt01","Cyprinus carpio","Aug","MST2023001STEX32-01","MST2023001STEX32_01","Unknown","Cyprinus","carpio","2023","fall","MST2023001_2023-08-21","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023001_2023-08-21_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.0466666666667,9.08136111111111,"MST2023001_2023-08-21","2023-08-21"
"8081","8081","qpcr1031","qpcr1031.21",95700008,"1000",55.2263333333333,9.82909166666667,"plt01","Cyprinus carpio","Apr","MST2022052STEX32-04","MST2022052STEX32_04","Unknown","Cyprinus","carpio","2023","spri","MST2022052_2023-04-11","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022052_2023-04-11_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.2263333333333,9.82909166666667,"MST2022052_2023-04-11","2023-04-11"
"8082","8082","qpcr1031","qpcr1031.22",93000001,"1500",56.13165,11.1513,"plt01","Cyprinus carpio","Aug","MST2023015STEX32-16","MST2023015STEX32_16","Unknown","Cyprinus","carpio","2023","fall","MST2023015_2023-08-04","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023015_2023-08-04_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.13165,11.1513,"MST2023015_2023-08-04","2023-08-04"
"8083","8083","qpcr1031","qpcr1031.23",93730002,"1500",56.132217,11.157867,"plt01","Cyprinus carpio","May","MST2022094STEX32-07","MST2022094STEX32_07","Unknown","Cyprinus","carpio","2023","spri","MST2022094_2023-05-02","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022094_2023-05-02_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.132217,11.157867,"MST2022094_2023-05-02","2023-05-02"
"8084","8084","qpcr1031","qpcr1031.24",91650035,"700",55.0938166666667,8.56826944444444,"plt01","Cyprinus carpio","Mar","MST2023114STEX32-11","MST2023114STEX32_11","Unknown","Cyprinus","carpio","2023","spri","MST2023114_2023-03-17","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023114_2023-03-17_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.0938166666667,8.56826944444444,"MST2023114_2023-03-17","2023-03-17"
"8085","8085","qpcr1031","qpcr1031.25",95220322,"1100",55.1317,11.5020722222222,"plt01","Cyprinus carpio","May","MST2023016STEX32-12","MST2023016STEX32_12","Unknown","Cyprinus","carpio","2023","spri","MST2023016_2023-05-08","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023016_2023-05-08_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.1317,11.5020722222222,"MST2023016_2023-05-08","2023-05-08"
"8086","8086","qpcr1031","qpcr1031.26",95130028,"975",55.7,9.63335,"plt01","Cyprinus carpio","Apr","MST2022097STEX32-14","MST2022097STEX32_14","Unknown","Cyprinus","carpio","2023","spri","MST2022097_2023-04-28","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022097_2023-04-28_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.7,9.63335,"MST2022097_2023-04-28","2023-04-28"
"8087","8087","qpcr1031","qpcr1031.27",94230001,"1850",55.4791666666667,10.5167083333333,"plt01","Cyprinus carpio","Jun","MST2023118STEX32-18","MST2023118STEX32_18","Unknown","Cyprinus","carpio","2023","spri","MST2023118_2023-06-19","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023118_2023-06-19_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.4791666666667,10.5167083333333,"MST2023118_2023-06-19","2023-06-19"
"8088","8088","qpcr1031","qpcr1031.28",93730002,"900",57.3233333333333,9.06938888888889,"plt01","Cyprinus carpio","Aug","MST2023066STEX32-21","MST2023066STEX32_21","Unknown","Cyprinus","carpio","2023","fall","MST2023066_2023-08-21","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023066_2023-08-21_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.3233333333333,9.06938888888889,"MST2023066_2023-08-21","2023-08-21"
"8089","8089","qpcr1031","qpcr1031.29",93000005,"1700",56.8557166666667,10.7833333333333,"plt01","Cyprinus carpio","Aug","MST2023058STEX32-22","MST2023058STEX32_22","Unknown","Cyprinus","carpio","2023","fall","MST2023058_2023-08-03","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023058_2023-08-03_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.8557166666667,10.7833333333333,"MST2023058_2023-08-03","2023-08-03"
"8091","8091","qpcr1031","qpcr1031.30",93610032,"1550",56.6625,9.96805277777778,"plt01","Cyprinus carpio","Aug","MST2023074STEX32-24","MST2023074STEX32_24","Unknown","Cyprinus","carpio","2023","fall","MST2023074_2023-08-10","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023074_2023-08-10_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.6625,9.96805277777778,"MST2023074_2023-08-10","2023-08-10"
"8092","8092","qpcr1031","qpcr1031.31",99000049,"1500",55.25,15.9833333333333,"plt01","Cyprinus carpio","Aug","MST2023019STEX33-01","MST2023019STEX33_01","Unknown","Cyprinus","carpio","2023","fall","MST2023019_2023-08-25","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023019_2023-08-25_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.25,15.9833333333333,"MST2023019_2023-08-25","2023-08-25"
"8093","8093","qpcr1031","qpcr1031.32",99000052,"1500",55.0004833333333,13.3002277777778,"plt01","Cyprinus carpio","Aug","MST2023010STEX33-03","MST2023010STEX33_03","Unknown","Cyprinus","carpio","2023","fall","MST2023010_2023-08-02","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2023010_2023-08-02_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.0004833333333,13.3002277777778,"MST2023010_2023-08-02","2023-08-02"
"8099","8099","qpcr1031","qpcr1031.9",93000005,"1550",56.8561,10.7845083333333,"plt01","Cyprinus carpio","May","MST2022100STEX31-01","MST2022100STEX31_01","Unknown","Cyprinus","carpio","2023","spri","MST2022100_2023-05-23","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1031..","MST2022100_2023-05-23_Cyprinus carpio_qpcr1031","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.8561,10.7845083333333,"MST2022100_2023-05-23","2023-05-23"
"8101","8101","qpcr1032","qpcr1032.10",93220011,"1500",55,12,"plt02","Cyprinus carpio","May","MST2023089STEX33-07","MST2023089STEX33_07","Unknown","Cyprinus","carpio","2023","spri","MST2023089_2023-05-17","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023089_2023-05-17_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55,12,"MST2023089_2023-05-17","2023-05-17"
"8102","8102","qpcr1032","qpcr1032.11",94300001,"1800",55.6744333333333,10.0833333333333,"plt02","Cyprinus carpio","Aug","MST2023055STEX33-09","MST2023055STEX33_09","Unknown","Cyprinus","carpio","2023","fall","MST2023055_2023-08-01","0","2","0","1","'2/1/0/0'","Cyprinus carpio.qpcr1032..","MST2023055_2023-08-01_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",55.6744333333333,10.0833333333333,"MST2023055_2023-08-01","2023-08-01"
"8103","8103","qpcr1032","qpcr1032.12",99000049,"1500",55.2495333333333,15.9692194444444,"plt02","Cyprinus carpio","Jan","MST2022110STEX33-10","MST2022110STEX33_10","Unknown","Cyprinus","carpio","2023","spri","MST2022110_2023-01-26","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2022110_2023-01-26_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",55.2495333333333,15.9692194444444,"MST2022110_2023-01-26","2023-01-26"
"8104","8104","qpcr1032","qpcr1032.13",92200001,"1200",57.6078333333333,9.90025555555555,"plt02","Cyprinus carpio","Sep","MST1018STEX33-13","MST1018STEX33_13","Unknown","Cyprinus","carpio","2023","fall","MST1018_2023-09-06","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST1018_2023-09-06_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",57.6078333333333,9.90025555555555,"MST1018_2023-09-06","2023-09-06"
"8105","8105","qpcr1032","qpcr1032.14",93500119,"1000",56.6171166666667,10.5194277777778,"plt02","Cyprinus carpio","May","MST2023041STEX33-15","MST2023041STEX33_15","Unknown","Cyprinus","carpio","2023","spri","MST2023041_2023-05-12","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023041_2023-05-12_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.6171166666667,10.5194277777778,"MST2023041_2023-05-12","2023-05-12"
"8106","8106","qpcr1032","qpcr1032.15",94400007,"1100",56.15455,10.3169027777778,"plt02","Cyprinus carpio","May","MST2023065STEX33-18","MST2023065STEX33_18","Unknown","Cyprinus","carpio","2023","spri","MST2023065_2023-05-10","0","2","0","1","'2/1/0/0'","Cyprinus carpio.qpcr1032..","MST2023065_2023-05-10_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",56.15455,10.3169027777778,"MST2023065_2023-05-10","2023-05-10"
"8107","8107","qpcr1032","qpcr1032.16",93010001,"1200",57.1343333333333,11.1594444444444,"plt02","Cyprinus carpio","Apr","MST443STEX33-20","MST0443STEX33_20","Unknown","Cyprinus","carpio","2023","spri","MST0443_2023-04-21","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST0443_2023-04-21_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"1st","2023, 1st halvår","2023, jan - jun",57.1343333333333,11.1594444444444,"MST0443_2023-04-21","2023-04-21"
"8108","8108","qpcr1032","qpcr1032.17",95600002,"1500",56.4183333333333,10.1673055555556,"plt02","Cyprinus carpio","Aug","MST2023033STEX33-21","MST2023033STEX33_21","Unknown","Cyprinus","carpio","2023","fall","MST2023033_2023-08-11","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023033_2023-08-11_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.4183333333333,10.1673055555556,"MST2023033_2023-08-11","2023-08-11"
"8109","8109","qpcr1032","qpcr1032.18",96420199,"1500",54.9384333333333,11.0365833333333,"plt02","Cyprinus carpio","Oct","MST2023050STEX34-01","MST2023050STEX34_01","Unknown","Cyprinus","carpio","2023","fall","MST2023050_2023-10-03","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023050_2023-10-03_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",54.9384333333333,11.0365833333333,"MST2023050_2023-10-03","2023-10-03"
"8110","8110","qpcr1032","qpcr1032.19",91320001,"500",56.0778333333333,8.21666666666667,"plt02","Cyprinus carpio","Oct","MST2023084STEX34-03","MST2023084STEX34_03","Unknown","Cyprinus","carpio","2023","fall","MST2023084_2023-10-09","0","3","0","0","'3/0/0/0'","Cyprinus carpio.qpcr1032..","MST2023084_2023-10-09_Cyprinus carpio_qpcr1032","FALSE","FALSE",2023,FALSE,0,"2nd","2023, 2nd halvår","2023, jul - nov",56.0778333333333,8.21666666666667,"MST2023084_2023-10-09","2023-10-09"
