"","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt"
"7837","qpcr1023","qpcr1023.32",99000052,1500,55.0004833333333,13.3002277777778,"plt01","Neogobius melanostomus","Aug","MST2023010STEX33-03","MST2023010STEX33_03","Unknown","Neogobius","melanostomus",2023,"fall","MST2023010_2023-08-02",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1023.."
"7838","qpcr1023","qpcr1023.4",NA,NA,NA,NA,"plt01","Neogobius melanostomus",NA,"std1E2",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1023.."
"7839","qpcr1023","qpcr1023.5",NA,NA,NA,NA,"plt01","Neogobius melanostomus",NA,"std1E1",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,0,0,3,0,"'0/0/3/0'","Neogobius melanostomus.qpcr1023.."
"7840","qpcr1023","qpcr1023.6",NA,NA,NA,NA,"plt01","Neogobius melanostomus",NA,"std1E0",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,0,1,0,2,"'1/2/0/0'","Neogobius melanostomus.qpcr1023.."
"7841","qpcr1023","qpcr1023.7",NA,NA,NA,NA,"plt01","Neogobius melanostomus",NA,"std1E-1",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1023.."
"7842","qpcr1023","qpcr1023.8",NA,NA,NA,NA,"plt01","Neogobius melanostomus",NA,"std1ENTC",NA,"NTC","Neogobius","melanostomus",NA,NA,NA,1,2,0,0,"'2/0/0/1'","Neogobius melanostomus.qpcr1023.."
"7843","qpcr1023","qpcr1023.9",93000005,1550,56.8561,10.7845083333333,"plt01","Neogobius melanostomus","May","MST2022100STEX31-01","MST2022100STEX31_01","Unknown","Neogobius","melanostomus",2023,"spri","MST2022100_2023-05-23",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1023.."
"7844","qpcr1024","qpcr1024.1",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E5",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7845","qpcr1024","qpcr1024.10",93220011,1500,55,12,"plt02","Neogobius melanostomus","May","MST2023089STEX33-07","MST2023089STEX33_07","Unknown","Neogobius","melanostomus",2023,"spri","MST2023089_2023-05-17",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7846","qpcr1024","qpcr1024.11",94300001,1800,55.6744333333333,10.0833333333333,"plt02","Neogobius melanostomus","Aug","MST2023055STEX33-09","MST2023055STEX33_09","Unknown","Neogobius","melanostomus",2023,"fall","MST2023055_2023-08-01",0,2,0,1,"'2/1/0/0'","Neogobius melanostomus.qpcr1024.."
"7847","qpcr1024","qpcr1024.12",99000049,1500,55.2495333333333,15.9692194444444,"plt02","Neogobius melanostomus","Jan","MST2022110STEX33-10","MST2022110STEX33_10","Unknown","Neogobius","melanostomus",2023,"spri","MST2022110_2023-01-26",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7848","qpcr1024","qpcr1024.13",92200001,1200,57.6078333333333,9.90025555555555,"plt02","Neogobius melanostomus","Sep","MST1018STEX33-13","MST1018STEX33_13","Unknown","Neogobius","melanostomus",2023,"fall","MST1018_2023-09-06",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7849","qpcr1024","qpcr1024.14",93500119,1000,56.6171166666667,10.5194277777778,"plt02","Neogobius melanostomus","May","MST2023041STEX33-15","MST2023041STEX33_15","Unknown","Neogobius","melanostomus",2023,"spri","MST2023041_2023-05-12",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7850","qpcr1024","qpcr1024.15",94400007,1100,56.15455,10.3169027777778,"plt02","Neogobius melanostomus","May","MST2023065STEX33-18","MST2023065STEX33_18","Unknown","Neogobius","melanostomus",2023,"spri","MST2023065_2023-05-10",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7851","qpcr1024","qpcr1024.16",93010001,1200,57.1343333333333,11.1594444444444,"plt02","Neogobius melanostomus","Apr","MST443STEX33-20","MST0443STEX33_20","Unknown","Neogobius","melanostomus",2023,"spri","MST0443_2023-04-21",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7852","qpcr1024","qpcr1024.17",95600002,1500,56.4183333333333,10.1673055555556,"plt02","Neogobius melanostomus","Aug","MST2023033STEX33-21","MST2023033STEX33_21","Unknown","Neogobius","melanostomus",2023,"fall","MST2023033_2023-08-11",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7853","qpcr1024","qpcr1024.18",96420199,1500,54.9384333333333,11.0365833333333,"plt02","Neogobius melanostomus","Oct","MST2023050STEX34-01","MST2023050STEX34_01","Unknown","Neogobius","melanostomus",2023,"fall","MST2023050_2023-10-03",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7854","qpcr1024","qpcr1024.19",91320001,500,56.0778333333333,8.21666666666667,"plt02","Neogobius melanostomus","Oct","MST2023084STEX34-03","MST2023084STEX34_03","Unknown","Neogobius","melanostomus",2023,"fall","MST2023084_2023-10-09",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7855","qpcr1024","qpcr1024.2",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E4",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7856","qpcr1024","qpcr1024.20",93420310,1540,56.4440166666667,10.9524638888889,"plt02","Neogobius melanostomus","Aug","MST2023096STEX34-05","MST2023096STEX34_05","Unknown","Neogobius","melanostomus",2023,"fall","MST2023096_2023-08-18",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7857","qpcr1024","qpcr1024.21",99210007,1500,54.7525333333333,12.0506027777778,"plt02","Neogobius melanostomus","Oct","MST2023081STEX34-07","MST2023081STEX34_07","Unknown","Neogobius","melanostomus",2023,"fall","MST2023081_2023-10-02",3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7858","qpcr1024","qpcr1024.22",99150002,1500,55.0153333333333,14.9,"plt02","Neogobius melanostomus","Jun","MST2023097STEX34-09","MST2023097STEX34_09","Unknown","Neogobius","melanostomus",2023,"spri","MST2023097_2023-06-05",2,0,0,1,"'0/1/0/2'","Neogobius melanostomus.qpcr1024.."
"7859","qpcr1024","qpcr1024.23",97230017,1500,55.9374,12.5166666666667,"plt02","Neogobius melanostomus","Jun","MST2023102STEX34-11","MST2023102STEX34_11","Unknown","Neogobius","melanostomus",2023,"spri","MST2023102_2023-06-29",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7860","qpcr1024","qpcr1024.24",93220011,1500,55.713,12.0666666666667,"plt02","Neogobius melanostomus","Oct","MST2023082STEX34-14","MST2023082STEX34_14","Unknown","Neogobius","melanostomus",2023,"fall","MST2023082_2023-10-04",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7861","qpcr1024","qpcr1024.25",96220363,1300,55,11,"plt02","Neogobius melanostomus","Jun","MST2023099STEX34-15","MST2023099STEX34_15","Unknown","Neogobius","melanostomus",2023,"spri","MST2023099_2023-06-22",3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7862","qpcr1024","qpcr1024.26",91500007,900,55.3375,8.35001111111111,"plt02","Neogobius melanostomus","Aug","MST2023111STEX32-05","MST2023111STEX32_05","Unknown","Neogobius","melanostomus",2023,"fall","MST2023111_2023-08-12",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7863","qpcr1024","qpcr1024.27",95600002,1500,56.435,10.1668055555556,"plt02","Neogobius melanostomus","May","MST2023020STEX33-23","MST2023020STEX33_23","Unknown","Neogobius","melanostomus",2023,"spri","MST2023020_2023-05-04",0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7864","qpcr1024","qpcr1024.28",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"MSTNEKSX31",NA,"Unknown","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7865","qpcr1024","qpcr1024.29",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"MSTNEKSX32",NA,"Unknown","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7866","qpcr1024","qpcr1024.3",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E3",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7867","qpcr1024","qpcr1024.30",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"MSTNEKSX33",NA,"Unknown","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7868","qpcr1024","qpcr1024.31",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"MSTNEKSX34",NA,"Unknown","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7869","qpcr1024","qpcr1024.32",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"NTC",NA,"Unknown","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7870","qpcr1024","qpcr1024.4",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E2",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7871","qpcr1024","qpcr1024.5",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E1",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7872","qpcr1024","qpcr1024.6",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E0",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Neogobius melanostomus.qpcr1024.."
"7873","qpcr1024","qpcr1024.7",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1E-1",NA,"Standard","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7874","qpcr1024","qpcr1024.8",NA,NA,NA,NA,"plt02","Neogobius melanostomus",NA,"std1ENTC",NA,"NTC","Neogobius","melanostomus",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Neogobius melanostomus.qpcr1024.."
"7875","qpcr1024","qpcr1024.9",94230001,1750,55.4791666666667,10.5167083333333,"plt02","Neogobius melanostomus","Sep","MST2023117STEX33-04","MST2023117STEX33_04","Unknown","Neogobius","melanostomus",2023,"fall","MST2023117_2023-09-11",3,0,0,0,"'0/0/0/3'","Neogobius melanostomus.qpcr1024.."
"7876","qpcr1025","qpcr1025.1",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E5",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1025.."
"7877","qpcr1025","qpcr1025.10",99000052,1500,55.025,13.3106388888889,"plt01","Acipenser gueldenstaedtii","May","MST2023051STEX31-04","MST2023051STEX31_04","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023051_2023-05-15",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7878","qpcr1025","qpcr1025.11",93740007,1500,56.132217,11.157867,"plt01","Acipenser gueldenstaedtii","May","MST2023034STEX31-05","MST2023034STEX31_05","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023034_2023-05-02",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7879","qpcr1025","qpcr1025.12",94400007,1650,56.1547333333333,10.3170055555556,"plt01","Acipenser gueldenstaedtii","Aug","MST2023061STEX31-06","MST2023061STEX31_06","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023061_2023-08-11",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7880","qpcr1025","qpcr1025.13",97200002,1500,55.9659166666667,12.7360472222222,"plt01","Acipenser gueldenstaedtii","Aug","MST2023076STEX31-07","MST2023076STEX31_07","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023076_2023-08-03",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7881","qpcr1025","qpcr1025.14",93000001,1500,57.565,11.1626944444444,"plt01","Acipenser gueldenstaedtii","May","MST2022103STEX31-09","MST2022103STEX31_09","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022103_2023-05-03",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7882","qpcr1025","qpcr1025.15",93610032,1750,56.132217,11.157867,"plt01","Acipenser gueldenstaedtii","May","MST2023064STEX31-12","MST2023064STEX31_12","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023064_2023-05-09",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7883","qpcr1025","qpcr1025.16",94300001,1400,55.6743833333333,10.0845083333333,"plt01","Acipenser gueldenstaedtii","May","MST2023009STEX31-15","MST2023009STEX31_15","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023009_2023-05-10",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7884","qpcr1025","qpcr1025.17",97200002,1400,55.8666666666667,12.75,"plt01","Acipenser gueldenstaedtii","May","MST2022089STEX31-17","MST2022089STEX31_17","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022089_2023-05-01",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7885","qpcr1025","qpcr1025.18",91320001,500,56.0778333333333,8.21666666666667,"plt01","Acipenser gueldenstaedtii","May","MST2023086STEX31-19","MST2023086STEX31_19","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023086_2023-05-23",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7886","qpcr1025","qpcr1025.19",91500007,1200,55.3375,8.35001111111111,"plt01","Acipenser gueldenstaedtii","Jun","MST2022077STEX31-22","MST2022077STEX31_22","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022077_2023-06-12",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7887","qpcr1025","qpcr1025.2",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E4",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1025.."
"7888","qpcr1025","qpcr1025.20",93740007,1700,57.0466666666667,9.08136111111111,"plt01","Acipenser gueldenstaedtii","Aug","MST2023001STEX32-01","MST2023001STEX32_01","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023001_2023-08-21",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7889","qpcr1025","qpcr1025.21",95700008,1000,55.2263333333333,9.82909166666667,"plt01","Acipenser gueldenstaedtii","Apr","MST2022052STEX32-04","MST2022052STEX32_04","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022052_2023-04-11",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7890","qpcr1025","qpcr1025.22",93000001,1500,56.13165,11.1513,"plt01","Acipenser gueldenstaedtii","Aug","MST2023015STEX32-16","MST2023015STEX32_16","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023015_2023-08-04",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7891","qpcr1025","qpcr1025.23",93730002,1500,56.132217,11.157867,"plt01","Acipenser gueldenstaedtii","May","MST2022094STEX32-07","MST2022094STEX32_07","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022094_2023-05-02",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7892","qpcr1025","qpcr1025.24",91650035,700,55.0938166666667,8.56826944444444,"plt01","Acipenser gueldenstaedtii","Mar","MST2023114STEX32-11","MST2023114STEX32_11","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023114_2023-03-17",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7893","qpcr1025","qpcr1025.25",95220322,1100,55.1317,11.5020722222222,"plt01","Acipenser gueldenstaedtii","May","MST2023016STEX32-12","MST2023016STEX32_12","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023016_2023-05-08",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7894","qpcr1025","qpcr1025.26",95130028,975,55.7,9.63335,"plt01","Acipenser gueldenstaedtii","Apr","MST2022097STEX32-14","MST2022097STEX32_14","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022097_2023-04-28",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7895","qpcr1025","qpcr1025.27",94230001,1850,55.4791666666667,10.5167083333333,"plt01","Acipenser gueldenstaedtii","Jun","MST2023118STEX32-18","MST2023118STEX32_18","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023118_2023-06-19",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7896","qpcr1025","qpcr1025.28",93730002,900,57.3233333333333,9.06938888888889,"plt01","Acipenser gueldenstaedtii","Aug","MST2023066STEX32-21","MST2023066STEX32_21","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023066_2023-08-21",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7897","qpcr1025","qpcr1025.29",93000005,1700,56.8557166666667,10.7833333333333,"plt01","Acipenser gueldenstaedtii","Aug","MST2023058STEX32-22","MST2023058STEX32_22","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023058_2023-08-03",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7898","qpcr1025","qpcr1025.3",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E3",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1025.."
"7899","qpcr1025","qpcr1025.30",93610032,1550,56.6625,9.96805277777778,"plt01","Acipenser gueldenstaedtii","Aug","MST2023074STEX32-24","MST2023074STEX32_24","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023074_2023-08-10",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7900","qpcr1025","qpcr1025.31",99000049,1500,55.25,15.9833333333333,"plt01","Acipenser gueldenstaedtii","Aug","MST2023019STEX33-01","MST2023019STEX33_01","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023019_2023-08-25",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7901","qpcr1025","qpcr1025.32",99000052,1500,55.0004833333333,13.3002277777778,"plt01","Acipenser gueldenstaedtii","Aug","MST2023010STEX33-03","MST2023010STEX33_03","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023010_2023-08-02",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7902","qpcr1025","qpcr1025.4",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E2",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1025.."
"7903","qpcr1025","qpcr1025.5",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E1",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1025.."
"7904","qpcr1025","qpcr1025.6",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E0",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7905","qpcr1025","qpcr1025.7",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1E-1",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7906","qpcr1025","qpcr1025.8",NA,NA,NA,NA,"plt01","Acipenser gueldenstaedtii",NA,"std1ENTC",NA,"NTC","Acipenser","gueldenstaedtii",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7907","qpcr1025","qpcr1025.9",93000005,1550,56.8561,10.7845083333333,"plt01","Acipenser gueldenstaedtii","May","MST2022100STEX31-01","MST2022100STEX31_01","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022100_2023-05-23",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1025.."
"7908","qpcr1026","qpcr1026.1",NA,NA,NA,NA,"plt02","Acipenser gueldenstaedtii",NA,"std1E5",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1026.."
"7909","qpcr1026","qpcr1026.10",93220011,1500,55,12,"plt02","Acipenser gueldenstaedtii","May","MST2023089STEX33-07","MST2023089STEX33_07","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023089_2023-05-17",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7910","qpcr1026","qpcr1026.11",94300001,1800,55.6744333333333,10.0833333333333,"plt02","Acipenser gueldenstaedtii","Aug","MST2023055STEX33-09","MST2023055STEX33_09","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023055_2023-08-01",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7911","qpcr1026","qpcr1026.12",99000049,1500,55.2495333333333,15.9692194444444,"plt02","Acipenser gueldenstaedtii","Jan","MST2022110STEX33-10","MST2022110STEX33_10","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2022110_2023-01-26",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7912","qpcr1026","qpcr1026.13",92200001,1200,57.6078333333333,9.90025555555555,"plt02","Acipenser gueldenstaedtii","Sep","MST1018STEX33-13","MST1018STEX33_13","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST1018_2023-09-06",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7913","qpcr1026","qpcr1026.14",93500119,1000,56.6171166666667,10.5194277777778,"plt02","Acipenser gueldenstaedtii","May","MST2023041STEX33-15","MST2023041STEX33_15","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023041_2023-05-12",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7914","qpcr1026","qpcr1026.15",94400007,1100,56.15455,10.3169027777778,"plt02","Acipenser gueldenstaedtii","May","MST2023065STEX33-18","MST2023065STEX33_18","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023065_2023-05-10",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7915","qpcr1026","qpcr1026.16",93010001,1200,57.1343333333333,11.1594444444444,"plt02","Acipenser gueldenstaedtii","Apr","MST443STEX33-20","MST0443STEX33_20","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST0443_2023-04-21",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7916","qpcr1026","qpcr1026.17",95600002,1500,56.4183333333333,10.1673055555556,"plt02","Acipenser gueldenstaedtii","Aug","MST2023033STEX33-21","MST2023033STEX33_21","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023033_2023-08-11",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7917","qpcr1026","qpcr1026.18",96420199,1500,54.9384333333333,11.0365833333333,"plt02","Acipenser gueldenstaedtii","Oct","MST2023050STEX34-01","MST2023050STEX34_01","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023050_2023-10-03",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7918","qpcr1026","qpcr1026.19",91320001,500,56.0778333333333,8.21666666666667,"plt02","Acipenser gueldenstaedtii","Oct","MST2023084STEX34-03","MST2023084STEX34_03","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023084_2023-10-09",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7919","qpcr1026","qpcr1026.2",NA,NA,NA,NA,"plt02","Acipenser gueldenstaedtii",NA,"std1E4",NA,"Standard","Acipenser","gueldenstaedtii",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Acipenser gueldenstaedtii.qpcr1026.."
"7920","qpcr1026","qpcr1026.20",93420310,1540,56.4440166666667,10.9524638888889,"plt02","Acipenser gueldenstaedtii","Aug","MST2023096STEX34-05","MST2023096STEX34_05","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023096_2023-08-18",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7921","qpcr1026","qpcr1026.21",99210007,1500,54.7525333333333,12.0506027777778,"plt02","Acipenser gueldenstaedtii","Oct","MST2023081STEX34-07","MST2023081STEX34_07","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023081_2023-10-02",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7922","qpcr1026","qpcr1026.22",99150002,1500,55.0153333333333,14.9,"plt02","Acipenser gueldenstaedtii","Jun","MST2023097STEX34-09","MST2023097STEX34_09","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023097_2023-06-05",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7923","qpcr1026","qpcr1026.23",97230017,1500,55.9374,12.5166666666667,"plt02","Acipenser gueldenstaedtii","Jun","MST2023102STEX34-11","MST2023102STEX34_11","Unknown","Acipenser","gueldenstaedtii",2023,"spri","MST2023102_2023-06-29",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
"7924","qpcr1026","qpcr1026.24",93220011,1500,55.713,12.0666666666667,"plt02","Acipenser gueldenstaedtii","Oct","MST2023082STEX34-14","MST2023082STEX34_14","Unknown","Acipenser","gueldenstaedtii",2023,"fall","MST2023082_2023-10-04",0,3,0,0,"'3/0/0/0'","Acipenser gueldenstaedtii.qpcr1026.."
