ScientificName;AphiaID;Synonym;SynonymID;Kingdom;Phylum;Class;Order;Family;Genus;locality;locationID;higherGeography;higherGeographyID;recordStatus;typeStatus;establishmentMeans;decimalLatitude;decimalLongitude;qualityStatus
Dinophysis acuminata;109603;Dinophysis acuminata;109603;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Denmark;http://marineregions.org/mrgid/2157;Denmark;http://marineregions.org/mrgid/2157;valid;NA;NA;NA;NA;trusted
Dinophysis acuminata;109603;Dinophysis acuminata;109603;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuminata;109603;Dinophysis acuminata;109603;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Polish Exclusive Economic Zone;http://marineregions.org/mrgid/5687;Baltic Sea;http://marineregions.org/mrgid/2401;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuminata;109603;Dinophysis acuminata;109603;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuta;109604;Dinophysis acuta;109604;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuta;109604;Dinophysis acuta;109604;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuta;109604;Dinophysis acuta;109604;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis acuta;109604;Dinophysis acuta;109604;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis acutoides;109605;Dinophysis acutoides;109605;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis alata;109606;Dinophysis alata;109606;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis amandula;109607;Dinophysis amandula;109607;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis apicata;109608;Dinophysis apicata;109608;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis arctica;232161;Dinophysis arctica;232161;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis argus;109609;Dinophysis argus;109609;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis caudata;109612;Dinophysis caudata;109612;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis caudata;109612;Dinophysis caudata;109612;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis dens;109616;Dinophysis dens;109616;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis dens;109616;Dinophysis dens;109616;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Belgian Exclusive Economic Zone;http://marineregions.org/mrgid/3293;North Sea;http://marineregions.org/mrgid/2350;valid;NA;NA;NA;NA;unreviewed
Dinophysis dens;109616;Dinophysis dens;109616;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis elongata;109621;Dinophysis elongata;109621;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis expulsa;109622;Dinophysis expulsa;109622;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis fava;109623;Dinophysis fava;109623;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis gigantea;109625;Dinophysis gigantea;109625;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis groenlandica;109626;Dinophysis groenlandica;109626;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis groenlandica;109626;Dinophysis groenlandica;109626;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis hastata;109627;Dinophysis hastata;109627;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis hastata;109627;Dinophysis hastata;109627;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis hastata;109627;Dinophysis hastata;109627;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis hastata;109627;Dinophysis hastata;109627;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis hindemarchi;109628;Dinophysis hindemarchi;109628;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis intermedia;109630;Dinophysis intermedia;109630;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis irregularis;109631;Dinophysis irregularis;109631;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis lachmanni;109632;Dinophysis lachmanni;109632;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis lenticula;109633;Dinophysis lenticula;109633;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis limbata;109634;Dinophysis limbata;109634;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis mucronata;109636;Dinophysis mucronata;109636;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis odiosa;109638;Dinophysis odiosa;109638;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis odiosa;109638;Dinophysis odiosa;109638;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis operculata;109639;Dinophysis operculata;109639;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis operculoides;109640;Dinophysis operculoides;109640;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis ovata;109641;Dinophysis ovata;109641;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis ovata;109641;Dinophysis ovata;109641;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis parva;109643;Dinophysis parva;109643;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis parvula;109644;Dinophysis parvula;109644;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis paulseni;109645;Dinophysis paulseni;109645;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis planiceps;109646;Dinophysis planiceps;109646;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis porodictyum;109647;Dinophysis porodictyum;109647;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis pulchella;109649;Dinophysis pulchella;109649;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis pulchella;109649;Dinophysis pulchella;109649;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis pulchella;109649;Dinophysis pulchella;109649;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis pulchra;109650;Dinophysis pulchra;109650;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis punctata;109651;Dinophysis punctata;109651;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis pusilla;109652;Dinophysis pusilla;109652;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis rapa;109653;Dinophysis rapa;109653;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis rotundata;162793;Dinophysis rotundata;162793;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis rotundata;162793;Dinophysis rotundata;162793;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Wimereux;http://marineregions.org/mrgid/979;France;http://marineregions.org/mrgid/17;valid;NA;NA;NA;NA;unreviewed
Dinophysis rotundata;162793;Dinophysis rotundata;162793;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis ruudii;232260;Dinophysis ruudii;232260;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis schuettii;109657;Dinophysis schuettii;109657;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis similis;109658;Dinophysis similis;109658;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis sphaerica;109660;Dinophysis sphaerica;109660;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis striata;109661;Dinophysis striata;109661;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Gulf of Maine;http://marineregions.org/mrgid/8940;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North Atlantic;http://marineregions.org/mrgid/1912;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;North West Atlantic;http://marineregions.org/mrgid/7135;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis tripos;109662;Dinophysis tripos;109662;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;Swedish Exclusive Economic Zone;http://marineregions.org/mrgid/5694;Sweden;http://marineregions.org/mrgid/2180;valid;NA;NA;NA;NA;unreviewed
Dinophysis umbosa;109663;Dinophysis umbosa;109663;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Dinophysis uracantha;109664;Dinophysis uracantha;109664;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Dinophysis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Histioneis alata;109665;Histioneis alata;109665;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Histioneis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Histioneis bernhardii;109666;Histioneis bernhardii;109666;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Histioneis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Histioneis depressa;109667;Histioneis depressa;109667;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Histioneis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Histioneis detonii;109668;Histioneis detonii;109668;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Histioneis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
Histioneis elegans;109669;Histioneis elegans;109669;Chromista;Myzozoa;Dinophyceae;Dinophysiales;Dinophysaceae;Histioneis;European waters (ERMS scope);http://marineregions.org/mrgid/7130;North Atlantic Ocean;http://marineregions.org/mrgid/1912;valid;NA;NA;NA;NA;unreviewed
